Time,Rx_ID,Rx_Delay,Rx_Gap,Inst_Tp,LossRate
1.237,1,0.004,0,433.306,0
1.263,2,0.004,0.026,17846.2,0
1.263,3,0.004,0,38461.5,0
1.277,4,0.004,0.014,36600,0
1.277,5,0.004,0,50000,0
1.297,6,0.004,0.02,41066.7,0
1.298,7,0.004,0.001,49180.3,0
1.323,8,0.004,0.025,40279.1,0
1.323,9,0.004,0,46511.6,0
1.337,10,0.004,0.014,44640,0
1.337,11,0.004,0,0,0
1.357,12,0.004,0.02,50000,0
1.358,13,0.004,0.001,73142.9,0
1.377,14,0.004,0.019,50000,0
1.384,15,0.004,0.007,53957.4,0
1.403,16,0.004,0.019,46545.5,0
1.403,17,0.004,0,54666.7,0
1.423,18,0.004,0.02,46511.6,0
1.423,19,0.004,0,52744.2,0
1.437,20,0.004,0.014,50000,0
1.437,21,0.004,0,0,0
1.457,22,0.004,0.02,50000,0
1.47,23,0.004,0.013,46545.5,0
1.484,24,0.004,0.014,44085.1,0
1.484,25,0.004,0,55489.4,0
1.503,26,0.004,0.019,47636.4,0
1.503,27,0.004,0,55757.6,0
1.523,28,0.004,0.02,46511.6,0
1.523,29,0.004,0,52744.2,0
1.537,30,0.004,0.014,50000,0
1.537,31,0.004,0,0,0
1.557,32,0.004,0.02,50000,0
1.564,33,0.004,0.007,56888.9,0
1.577,34,0.004,0.013,51800,0
1.577,35,0.004,0,65200,0
1.597,36,0.004,0.02,50000,0
1.604,37,0.004,0.007,52776.1,0
1.617,38,0.004,0.013,50900,0
1.618,39,0.004,0.001,56888.9,0
1.631,40,0.004,0.013,53191.5,0
1.644,41,0.004,0.013,51738.3,0
1.663,42,0.004,0.019,28210.5,0
1.663,43,0.004,0,56421.1,0
1.677,44,0.004,0.014,44363.6,0
1.677,45,0.004,0,60606.1,0
1.691,46,0.004,0.014,52425.5,0
1.698,47,0.004,0.007,55555.6,0
1.717,48,0.004,0.019,48438.4,0
1.718,49,0.004,0.001,55027,0
1.737,50,0.004,0.019,48000,0
1.744,51,0.004,0.007,50000,0
1.763,52,0.004,0.019,28210.5,0
1.763,53,0.004,0,56421.1,0
1.777,54,0.004,0.014,44363.6,0
1.778,55,0.004,0.001,58823.5,0
1.797,56,0.004,0.019,46490.6,0
1.804,57,0.004,0.007,50000,0
1.829,58,0.004,0.025,41600,0
1.829,59,0.004,0,47905.9,0
1.843,60,0.004,0.014,46545.5,0
1.843,61,0.004,0,51959.6,0
1.869,62,0.004,0.026,43712,0
1.869,63,0.004,0,0,0
1.877,64,0.004,0.008,134000,0
1.877,65,0.004,0,201000,0
1.897,66,0.004,0.02,71428.6,0
1.898,67,0.004,0.001,87448.3,0
1.917,68,0.004,0.019,62500,0
1.918,69,0.004,0.001,72163.3,0
1.937,70,0.004,0.019,58823.5,0
1.944,71,0.004,0.007,60480,0
1.957,72,0.004,0.013,57636.4,0
1.957,73,0.004,0,63727.3,0
1.977,74,0.004,0.02,55555.6,0
1.984,75,0.004,0.007,76571.4,0
2.003,76,0.004,0.019,41230.8,0
2.003,77,0.004,0,61846.2,0
2.017,78,0.004,0.014,50000,0
2.017,79,0.004,0,63400,0
2.031,80,0.004,0.014,55555.6,0
2.049,81,0.004,0.018,49111.1,0
2.063,82,0.004,0.014,47348.8,0
2.063,83,0.004,0,53581.4,0
2.083,84,0.004,0.02,47169.8,0
2.083,85,0.004,0,0,0
2.103,86,0.004,0.02,50000,0
2.103,87,0.004,0,76800,0
2.129,88,0.004,0.026,43478.3,0
2.129,89,0.004,0,55130.4,0
2.143,90,0.004,0.014,51200,0
2.143,91,0.004,0,60133.3,0
2.163,92,0.004,0.02,50000,0
2.163,93,0.004,0,56700,0
2.177,94,0.004,0.014,53191.5,0
2.177,95,0.004,0,58893.6,0
2.203,96,0.004,0.026,50000,0
2.203,97,0.004,0,0,0
2.223,98,0.004,0.02,50000,0
2.224,99,0.004,0.001,73142.9,0
2.243,100,0.004,0.019,50000,0
2.243,101,0.004,0,63400,0
2.263,102,0.004,0.02,50000,0
2.263,103,0.004,0,58933.3,0
2.283,104,0.004,0.02,50000,0
2.283,105,0.004,0,56700,0
2.303,106,0.004,0.02,50000,0
2.303,107,0.004,0,0,0
2.323,108,0.004,0.02,50000,0
2.323,109,0.004,0,76800,0
2.343,110,0.004,0.02,50000,0
2.343,111,0.004,0,63400,0
2.363,112,0.004,0.02,50000,0
2.363,113,0.004,0,58933.3,0
2.377,114,0.004,0.014,54054.1,0
2.377,115,0.004,0,61297.3,0
2.391,116,0.004,0.014,56818.2,0
2.397,117,0.004,0.006,58893.6,0
2.417,118,0.004,0.02,52631.6,0
2.424,119,0.004,0.007,76571.4,0
2.437,120,0.004,0.013,53600,0
2.437,121,0.004,0,80400,0
2.457,122,0.004,0.02,50000,0
2.464,123,0.004,0.007,53957.4,0
2.483,124,0.004,0.019,46545.5,0
2.483,125,0.004,0,54666.7,0
2.503,126,0.004,0.02,46511.6,0
2.503,127,0.004,0,52744.2,0
2.523,128,0.004,0.02,47169.8,0
2.523,129,0.004,0,0,0
2.543,130,0.004,0.02,53600,0
2.543,131,0.004,0,80400,0
2.563,132,0.004,0.02,50000,0
2.563,133,0.004,0,63400,0
2.583,134,0.004,0.02,50000,0
2.583,135,0.004,0,58933.3,0
2.597,136,0.004,0.014,54054.1,0
2.597,137,0.004,0,61297.3,0
2.611,138,0.004,0.014,56818.2,0
2.623,139,0.004,0.012,55360,0
2.637,140,0.004,0.014,38285.7,0
2.637,141,0.004,0,76571.4,0
2.657,142,0.004,0.02,43058.8,0
2.664,143,0.004,0.007,48780.5,0
2.683,144,0.004,0.019,42266.7,0
2.683,145,0.004,0,51200,0
2.703,146,0.004,0.02,43300,0
2.703,147,0.004,0,50000,0
2.723,148,0.004,0.02,44640,0
2.723,149,0.004,0,0,0
2.737,150,0.004,0.014,71428.6,0
2.737,151,0.004,0,109714,0
2.751,152,0.004,0.014,71428.6,0
2.757,153,0.004,0.006,74588.2,0
2.771,154,0.004,0.014,62500,0
2.777,155,0.004,0.006,65481.5,0
2.797,156,0.004,0.02,54054.1,0
2.798,157,0.004,0.001,60480,0
2.813,158,0.004,0.015,55555.6,0
2.818,159,0.004,0.005,58273.7,0
2.832,160,0.004,0.014,55045.9,0
2.838,161,0.004,0.006,89333.3,0
2.858,162,0.004,0.02,38461.5,0
2.869,163,0.004,0.011,41513.5,0
2.877,164,0.004,0.008,46044.4,0
2.877,165,0.004,0,57955.6,0
2.891,166,0.004,0.014,50847.5,0
2.909,167,0.004,0.018,45922.1,0
2.929,168,0.004,0.02,41979.4,0
2.929,169,0.004,0,47505.2,0
2.949,170,0.004,0.02,43965.8,0
2.949,171,0.004,0,0,0
2.969,172,0.004,0.02,53600,0
2.969,173,0.004,0,80400,0
2.983,174,0.004,0.014,63058.8,0
2.983,175,0.004,0,78823.5,0
2.997,176,0.004,0.014,59500,0
2.997,177,0.004,0,70666.7,0
3.017,178,0.004,0.02,56705.9,0
3.024,179,0.004,0.007,58560,0
3.043,180,0.004,0.019,52425.5,0
3.043,181,0.004,0,58127.7,0
3.057,182,0.004,0.014,54222.2,0
3.057,183,0.004,0,0,0
3.077,184,0.004,0.02,50000,0
3.078,185,0.004,0.001,73142.9,0
3.091,186,0.004,0.013,58823.5,0
3.097,187,0.004,0.006,63400,0
3.117,188,0.004,0.02,50000,0
3.124,189,0.004,0.007,52776.1,0
3.137,190,0.004,0.013,50900,0
3.137,191,0.004,0,57600,0
3.151,192,0.004,0.014,53191.5,0
3.157,193,0.004,0.006,55360,0
3.171,194,0.004,0.014,33142.9,0
3.183,195,0.004,0.012,38461.5,0
3.203,196,0.004,0.02,31826.1,0
3.203,197,0.004,0,43478.3,0
3.229,198,0.004,0.026,34222.2,0
3.229,199,0.004,0,41666.7,0
3.237,200,0.004,0.008,44200,0
3.244,201,0.004,0.007,46804.6,0
3.257,202,0.004,0.013,46080,0
3.257,203,0.004,0,0,0
3.277,204,0.004,0.02,42800,0
3.277,205,0.004,0,69600,0
3.291,206,0.004,0.014,54588.2,0
3.297,207,0.004,0.006,59800,0
3.311,208,0.004,0.014,52888.9,0
3.329,209,0.004,0.018,47111.1,0
3.343,210,0.004,0.014,45674.4,0
3.343,211,0.004,0,51907,0
3.363,212,0.004,0.02,45811.3,0
3.363,213,0.004,0,0,0
3.384,214,0.004,0.021,47619,0
3.384,215,0.004,0,73142.9,0
3.397,216,0.004,0.013,60941.2,0
3.398,217,0.004,0.001,74514.3,0
3.411,218,0.004,0.013,62500,0
3.423,219,0.004,0.012,58933.3,0
3.443,220,0.004,0.02,50000,0
3.443,221,0.004,0,56700,0
3.457,222,0.004,0.014,53191.5,0
3.458,223,0.004,0.001,58273.7,0
3.477,224,0.004,0.019,52631.6,0
3.478,225,0.004,0.001,536000,0
3.503,226,0.004,0.025,38461.5,0
3.504,227,0.004,0.001,56888.9,0
3.517,228,0.004,0.013,50000,0
3.517,229,0.004,0,63400,0
3.531,230,0.004,0.014,55555.6,0
3.537,231,0.004,0.006,58933.3,0
3.563,232,0.004,0.026,46511.6,0
3.563,233,0.004,0,52744.2,0
3.578,234,0.004,0.015,49505,0
3.578,235,0.004,0,0,0
3.598,236,0.004,0.02,50000,0
3.603,237,0.004,0.005,61440,0
3.617,238,0.004,0.014,51282.1,0
3.617,239,0.004,0,65025.6,0
3.637,240,0.004,0.02,50847.5,0
3.638,241,0.004,0.001,58933.3,0
3.657,242,0.004,0.019,50632.9,0
3.658,243,0.004,0.001,56700,0
3.677,244,0.004,0.019,50505.1,0
3.684,245,0.004,0.007,52226.4,0
3.703,246,0.004,0.019,28210.5,0
3.703,247,0.004,0,56421.1,0
3.717,248,0.004,0.014,44363.6,0
3.717,249,0.004,0,60606.1,0
3.731,250,0.004,0.014,52425.5,0
3.737,251,0.004,0.006,56603.8,0
3.757,252,0.004,0.02,47452.1,0
3.764,253,0.004,0.007,50000,0
3.783,254,0.004,0.019,45818.2,0
3.783,255,0.004,0,51232.3,0
3.797,256,0.004,0.014,48354,0
3.797,257,0.004,0,0,0
3.811,258,0.004,0.014,71428.6,0
3.829,259,0.004,0.018,48000,0
3.843,260,0.004,0.014,45043.5,0
3.843,261,0.004,0,56695.7,0
3.857,262,0.004,0.014,50000,0
3.857,263,0.004,0,58933.3,0
3.877,264,0.004,0.02,50000,0
3.878,265,0.004,0.001,56000,0
3.903,266,0.004,0.025,47169.8,0
3.903,267,0.004,0,0,0
3.923,268,0.004,0.02,50000,0
3.923,269,0.004,0,76800,0
3.943,270,0.004,0.02,50000,0
3.943,271,0.004,0,63400,0
3.969,272,0.004,0.026,45454.5,0
3.969,273,0.004,0,53575.8,0
3.977,274,0.004,0.008,55027,0
3.977,275,0.004,0,62270.3,0
3.997,276,0.004,0.02,53191.5,0
3.998,277,0.004,0.001,58273.7,0
4.012,278,0.004,0.014,55045.9,0
4.023,279,0.004,0.011,48727.3,0
4.044,280,0.004,0.021,31250,0
4.044,281,0.004,0,48000,0
4.057,282,0.004,0.013,46044.4,0
4.058,283,0.004,0.001,56695.7,0
4.078,284,0.004,0.02,45454.5,0
4.078,285,0.004,0,53575.8,0
4.104,286,0.004,0.026,44260.9,0
4.104,287,0.004,0,50087,0
4.123,288,0.004,0.019,46342.3,0
4.124,289,0.004,0.001,536000,0
4.143,290,0.004,0.019,53600,0
4.143,291,0.004,0,80400,0
4.157,292,0.004,0.014,54588.2,0
4.157,293,0.004,0,70352.9,0
4.171,294,0.004,0.014,59500,0
4.183,295,0.004,0.012,56533.3,0
4.216,296,0.004,0.033,41462.4,0
4.216,297,0.004,0,47225.8,0
4.229,298,0.004,0.013,46490.6,0
4.229,299,0.004,0,0,0
4.243,300,0.004,0.014,76571.4,0
4.243,301,0.004,0,114857,0
4.257,302,0.004,0.014,68857.1,0
4.257,303,0.004,0,88000,0
4.277,304,0.004,0.02,61000,0
4.29,305,0.004,0.013,56786.9,0
4.297,306,0.004,0.007,58823.5,0
4.297,307,0.004,0,66705.9,0
4.312,308,0.004,0.015,59373.5,0
4.323,309,0.004,0.011,58127.7,0
4.337,310,0.004,0.014,54888.9,0
4.337,311,0.004,0,0,0
4.357,312,0.004,0.02,50000,0
4.358,313,0.004,0.001,73142.9,0
4.377,314,0.004,0.019,50000,0
4.39,315,0.004,0.013,47849.1,0
