Time,Rx_ID,Rx_Delay,Rx_Gap,Inst_Tp,LossRate
1.209,1,0.004,0,443.342,0
1.223,2,0.004,0.014,33142.9,0
1.235,3,0.004,0.012,38461.5,0
1.249,4,0.004,0.014,36600,0
1.249,5,0.004,0,50000,0
1.263,6,0.004,0.014,45629.6,0
1.269,7,0.004,0.006,50000,0
1.283,8,0.004,0.014,46810.8,0
1.289,9,0.004,0.006,50000,0
1.309,10,0.004,0.02,44640,0
1.309,11,0.004,0,0,0
1.323,12,0.004,0.014,71428.6,0
1.329,13,0.004,0.006,76800,0
1.343,14,0.004,0.014,58823.5,0
1.349,15,0.004,0.006,63400,0
1.369,16,0.004,0.02,50000,0
1.369,17,0.004,0,58933.3,0
1.389,18,0.004,0.02,50000,0
1.389,19,0.004,0,56700,0
1.403,20,0.004,0.014,53191.5,0
1.409,21,0.004,0.006,55360,0
1.423,22,0.004,0.014,33142.9,0
1.429,23,0.004,0.006,50000,0
1.449,24,0.004,0.02,36600,0
1.449,25,0.004,0,50000,0
1.463,26,0.004,0.014,45629.6,0
1.469,27,0.004,0.006,50000,0
1.483,28,0.004,0.014,46810.8,0
1.489,29,0.004,0.006,50000,0
1.503,30,0.004,0.014,47489.4,0
1.509,31,0.004,0.006,50000,0
1.523,32,0.004,0.014,33142.9,0
1.529,33,0.004,0.006,50000,0
1.549,34,0.004,0.02,38400,0
1.549,35,0.004,0,51800,0
1.569,36,0.004,0.02,41066.7,0
1.569,37,0.004,0,50000,0
1.583,38,0.004,0.014,46810.8,0
1.589,39,0.004,0.006,50000,0
1.603,40,0.004,0.014,47489.4,0
1.609,41,0.004,0.006,50000,0
1.628,42,0.004,0.019,24421.1,0
1.629,43,0.004,0.001,50000,0
1.642,44,0.004,0.013,44363.6,0
1.649,45,0.004,0.007,50000,0
1.663,46,0.004,0.014,45629.6,0
1.669,47,0.004,0.006,50000,0
1.683,48,0.004,0.014,46810.8,0
1.689,49,0.004,0.006,50000,0
1.703,50,0.004,0.014,47489.4,0
1.709,51,0.004,0.006,50000,0
1.729,52,0.004,0.02,23200,0
1.729,53,0.004,0,50000,0
1.749,54,0.004,0.02,36600,0
1.749,55,0.004,0,50000,0
1.763,56,0.004,0.014,45629.6,0
1.769,57,0.004,0.006,50000,0
1.789,58,0.004,0.02,44200,0
1.789,59,0.004,0,50900,0
1.803,60,0.004,0.014,47489.4,0
1.809,61,0.004,0.006,50000,0
1.823,62,0.004,0.014,33142.9,0
1.829,63,0.004,0.006,50000,0
1.843,64,0.004,0.014,43058.8,0
1.849,65,0.004,0.006,50000,0
1.869,66,0.004,0.02,41066.7,0
1.869,67,0.004,0,50000,0
1.883,68,0.004,0.014,46810.8,0
1.889,69,0.004,0.006,50000,0
1.903,70,0.004,0.014,47489.4,0
1.909,71,0.004,0.006,50000,0
1.923,72,0.004,0.014,33142.9,0
1.929,73,0.004,0.006,50000,0
1.948,74,0.004,0.019,37538.5,0
1.949,75,0.004,0.001,50000,0
1.962,76,0.004,0.013,46490.6,0
1.969,77,0.004,0.007,50000,0
1.983,78,0.004,0.014,46810.8,0
1.989,79,0.004,0.006,50000,0
2.003,80,0.004,0.014,47489.4,0
