Time,Rx_ID,Rx_Delay,Rx_Gap,Inst_Tp,LossRate
1.169,1,0.004,0,458.512,0
1.183,2,0.004,0.014,33142.9,0
1.189,3,0.004,0.006,50000,0
1.203,4,0.004,0.014,43058.8,0
1.209,5,0.004,0.006,50000,0
1.223,6,0.004,0.014,45629.6,0
1.229,7,0.004,0.006,50000,0
1.243,8,0.004,0.014,46810.8,0
1.249,9,0.004,0.006,50000,0
1.263,10,0.004,0.014,47489.4,0
1.269,11,0.004,0.006,50000,0
1.283,12,0.004,0.014,33142.9,0
1.289,13,0.004,0.006,50000,0
1.303,14,0.004,0.014,43058.8,0
1.309,15,0.004,0.006,50000,0
1.323,16,0.004,0.014,45629.6,0
1.329,17,0.004,0.006,50000,0
1.343,18,0.004,0.014,46810.8,0
1.349,19,0.004,0.006,50000,0
1.363,20,0.004,0.014,47489.4,0
1.369,21,0.004,0.006,50000,0
1.383,22,0.004,0.014,33142.9,0
1.389,23,0.004,0.006,50000,0
1.403,24,0.004,0.014,43058.8,0
1.409,25,0.004,0.006,50000,0
1.423,26,0.004,0.014,45629.6,0
1.429,27,0.004,0.006,50000,0
1.443,28,0.004,0.014,46810.8,0
1.449,29,0.004,0.006,50000,0
1.463,30,0.004,0.014,47489.4,0
1.469,31,0.004,0.006,50000,0
1.483,32,0.004,0.014,33142.9,0
1.489,33,0.004,0.006,50000,0
1.503,34,0.004,0.014,43058.8,0
1.509,35,0.004,0.006,50000,0
1.523,36,0.004,0.014,45629.6,0
1.529,37,0.004,0.006,50000,0
1.543,38,0.004,0.014,46810.8,0
1.549,39,0.004,0.006,50000,0
1.563,40,0.004,0.014,47489.4,0
1.569,41,0.004,0.006,50000,0
1.583,42,0.004,0.014,33142.9,0
1.589,43,0.004,0.006,50000,0
1.603,44,0.004,0.014,43058.8,0
1.609,45,0.004,0.006,50000,0
1.623,46,0.004,0.014,45629.6,0
1.629,47,0.004,0.006,50000,0
1.643,48,0.004,0.014,46810.8,0
1.649,49,0.004,0.006,50000,0
1.663,50,0.004,0.014,47489.4,0
1.669,51,0.004,0.006,50000,0
1.683,52,0.004,0.014,33142.9,0
1.689,53,0.004,0.006,50000,0
1.703,54,0.004,0.014,43058.8,0
1.709,55,0.004,0.006,50000,0
1.723,56,0.004,0.014,45629.6,0
1.729,57,0.004,0.006,50000,0
1.743,58,0.004,0.014,46810.8,0
1.749,59,0.004,0.006,50000,0
1.763,60,0.004,0.014,47489.4,0
1.769,61,0.004,0.006,50000,0
1.783,62,0.004,0.014,33142.9,0
1.789,63,0.004,0.006,50000,0
1.803,64,0.004,0.014,43058.8,0
1.809,65,0.004,0.006,50000,0
1.823,66,0.004,0.014,45629.6,0
1.829,67,0.004,0.006,50000,0
1.843,68,0.004,0.014,46810.8,0
1.849,69,0.004,0.006,50000,0
1.863,70,0.004,0.014,47489.4,0
1.869,71,0.004,0.006,50000,0
1.883,72,0.004,0.014,33142.9,0
1.889,73,0.004,0.006,50000,0
1.903,74,0.004,0.014,43058.8,0
1.909,75,0.004,0.006,50000,0
1.923,76,0.004,0.014,45629.6,0
1.929,77,0.004,0.006,50000,0
1.943,78,0.004,0.014,46810.8,0
1.949,79,0.004,0.006,50000,0
1.963,80,0.004,0.014,47489.4,0
1.969,81,0.004,0.006,50000,0
1.983,82,0.004,0.014,33142.9,0
1.989,83,0.004,0.006,50000,0
2.003,84,0.004,0.014,43058.8,0
2.009,85,0.004,0.006,50000,0
2.023,86,0.004,0.014,45629.6,0
2.029,87,0.004,0.006,50000,0
2.043,88,0.004,0.014,46810.8,0
2.049,89,0.004,0.006,50000,0
2.063,90,0.004,0.014,47489.4,0
2.069,91,0.004,0.006,50000,0
2.083,92,0.004,0.014,33142.9,0
2.089,93,0.004,0.006,50000,0
2.103,94,0.004,0.014,43058.8,0
2.109,95,0.004,0.006,50000,0
2.123,96,0.004,0.014,45629.6,0
2.129,97,0.004,0.006,50000,0
2.143,98,0.004,0.014,46810.8,0
2.149,99,0.004,0.006,50000,0
2.163,100,0.004,0.014,47489.4,0
2.169,101,0.004,0.006,50000,0
2.183,102,0.004,0.014,33142.9,0
2.189,103,0.004,0.006,50000,0
2.203,104,0.004,0.014,43058.8,0
2.209,105,0.004,0.006,50000,0
2.223,106,0.004,0.014,45629.6,0
2.229,107,0.004,0.006,50000,0
2.243,108,0.004,0.014,46810.8,0
2.249,109,0.004,0.006,50000,0
2.263,110,0.004,0.014,47489.4,0
2.269,111,0.004,0.006,50000,0
2.283,112,0.004,0.014,33142.9,0
2.289,113,0.004,0.006,50000,0
2.303,114,0.004,0.014,43058.8,0
2.309,115,0.004,0.006,50000,0
2.323,116,0.004,0.014,45629.6,0
2.329,117,0.004,0.006,50000,0
2.343,118,0.004,0.014,46810.8,0
2.349,119,0.004,0.006,50000,0
2.363,120,0.004,0.014,47489.4,0
2.369,121,0.004,0.006,50000,0
2.383,122,0.004,0.014,33142.9,0
2.389,123,0.004,0.006,50000,0
2.403,124,0.004,0.014,43058.8,0
2.409,125,0.004,0.006,50000,0
2.423,126,0.004,0.014,45629.6,0
2.429,127,0.004,0.006,50000,0
2.443,128,0.004,0.014,46810.8,0
2.449,129,0.004,0.006,50000,0
2.463,130,0.004,0.014,47489.4,0
2.469,131,0.004,0.006,50000,0
2.483,132,0.004,0.014,33142.9,0
2.489,133,0.004,0.006,50000,0
2.503,134,0.004,0.014,43058.8,0
2.509,135,0.004,0.006,50000,0
2.523,136,0.004,0.014,45629.6,0
2.529,137,0.004,0.006,50000,0
2.543,138,0.004,0.014,46810.8,0
2.549,139,0.004,0.006,50000,0
2.563,140,0.004,0.014,47489.4,0
2.569,141,0.004,0.006,50000,0
