Time,Rx_ID,Rx_Delay,Rx_Gap,Inst_Tp,LossRate
1.183,1,0.004,0,453.085,0
1.197,2,0.004,0.014,33142.9,0
1.203,3,0.004,0.006,50000,0
1.217,4,0.004,0.014,43058.8,0
1.223,5,0.004,0.006,50000,0
1.237,6,0.004,0.014,45629.6,0
1.243,7,0.004,0.006,50000,0
1.257,8,0.004,0.014,46810.8,0
1.263,9,0.004,0.006,50000,0
1.277,10,0.004,0.014,47489.4,0
1.283,11,0.004,0.006,50000,0
1.297,12,0.004,0.014,33142.9,0
1.303,13,0.004,0.006,50000,0
1.317,14,0.004,0.014,43058.8,0
1.323,15,0.004,0.006,50000,0
1.337,16,0.004,0.014,45629.6,0
1.343,17,0.004,0.006,50000,0
1.357,18,0.004,0.014,46810.8,0
1.363,19,0.004,0.006,50000,0
1.377,20,0.004,0.014,47489.4,0
1.383,21,0.004,0.006,50000,0
1.397,22,0.004,0.014,33142.9,0
1.403,23,0.004,0.006,50000,0
1.417,24,0.004,0.014,43058.8,0
1.423,25,0.004,0.006,50000,0
1.437,26,0.004,0.014,45629.6,0
1.443,27,0.004,0.006,50000,0
1.457,28,0.004,0.014,46810.8,0
1.463,29,0.004,0.006,50000,0
1.477,30,0.004,0.014,47489.4,0
1.483,31,0.004,0.006,50000,0
1.497,32,0.004,0.014,33142.9,0
1.503,33,0.004,0.006,50000,0
1.517,34,0.004,0.014,43058.8,0
1.523,35,0.004,0.006,50000,0
1.537,36,0.004,0.014,45629.6,0
1.543,37,0.004,0.006,50000,0
1.557,38,0.004,0.014,46810.8,0
1.563,39,0.004,0.006,50000,0
1.577,40,0.004,0.014,47489.4,0
1.583,41,0.004,0.006,50000,0
1.597,42,0.004,0.014,33142.9,0
1.603,43,0.004,0.006,50000,0
1.617,44,0.004,0.014,43058.8,0
1.623,45,0.004,0.006,50000,0
1.637,46,0.004,0.014,45629.6,0
1.643,47,0.004,0.006,50000,0
1.657,48,0.004,0.014,46810.8,0
1.663,49,0.004,0.006,50000,0
1.677,50,0.004,0.014,47489.4,0
1.683,51,0.004,0.006,50000,0
1.697,52,0.004,0.014,33142.9,0
1.703,53,0.004,0.006,50000,0
1.717,54,0.004,0.014,43058.8,0
1.723,55,0.004,0.006,50000,0
1.737,56,0.004,0.014,45629.6,0
1.743,57,0.004,0.006,50000,0
1.757,58,0.004,0.014,46810.8,0
1.763,59,0.004,0.006,50000,0
1.777,60,0.004,0.014,47489.4,0
1.783,61,0.004,0.006,50000,0
1.797,62,0.004,0.014,33142.9,0
1.803,63,0.004,0.006,50000,0
1.817,64,0.004,0.014,43058.8,0
1.823,65,0.004,0.006,50000,0
1.837,66,0.004,0.014,45629.6,0
1.843,67,0.004,0.006,50000,0
1.857,68,0.004,0.014,46810.8,0
1.863,69,0.004,0.006,50000,0
1.877,70,0.004,0.014,47489.4,0
