Time,Rx_ID,Rx_Delay,Rx_Gap,Inst_Tp,LossRate
1.175,1,0.004,0,456.17,0
1.189,2,0.004,0.014,33142.9,0
1.195,3,0.004,0.006,50000,0
1.214,4,0.004,0.019,37538.5,0
1.215,5,0.004,0.001,50000,0
1.228,6,0.004,0.013,46490.6,0
1.235,7,0.004,0.007,50000,0
1.249,8,0.004,0.014,46810.8,0
1.255,9,0.004,0.006,50000,0
1.269,10,0.004,0.014,47489.4,0
1.275,11,0.004,0.006,50000,0
1.289,12,0.004,0.014,33142.9,0
1.295,13,0.004,0.006,50000,0
1.309,14,0.004,0.014,43058.8,0
1.315,15,0.004,0.006,50000,0
1.335,16,0.004,0.02,42266.7,0
1.335,17,0.004,0,51200,0
1.349,18,0.004,0.014,46810.8,0
1.355,19,0.004,0.006,50000,0
1.374,20,0.004,0.019,45090.9,0
1.375,21,0.004,0.001,50000,0
1.388,22,0.004,0.013,35692.3,0
1.395,23,0.004,0.007,50000,0
1.409,24,0.004,0.014,43058.8,0
1.415,25,0.004,0.006,50000,0
1.429,26,0.004,0.014,45629.6,0
1.435,27,0.004,0.006,50000,0
1.449,28,0.004,0.014,46810.8,0
1.455,29,0.004,0.006,50000,0
1.469,30,0.004,0.014,47489.4,0
1.475,31,0.004,0.006,50000,0
1.489,32,0.004,0.014,33142.9,0
1.495,33,0.004,0.006,50000,0
1.509,34,0.004,0.014,43058.8,0
1.515,35,0.004,0.006,50000,0
1.529,36,0.004,0.014,45629.6,0
1.535,37,0.004,0.006,50000,0
1.549,38,0.004,0.014,46810.8,0
1.555,39,0.004,0.006,50000,0
1.569,40,0.004,0.014,47489.4,0
1.575,41,0.004,0.006,50000,0
1.589,42,0.004,0.014,33142.9,0
1.595,43,0.004,0.006,50000,0
1.609,44,0.004,0.014,43058.8,0
1.615,45,0.004,0.006,50000,0
1.629,46,0.004,0.014,45629.6,0
1.635,47,0.004,0.006,50000,0
1.649,48,0.004,0.014,46810.8,0
1.655,49,0.004,0.006,50000,0
1.669,50,0.004,0.014,47489.4,0
1.675,51,0.004,0.006,50000,0
1.695,52,0.004,0.02,23200,0
1.696,53,0.004,0.001,47619,0
1.715,54,0.004,0.019,36600,0
1.722,55,0.004,0.007,42553.2,0
1.735,56,0.004,0.013,42266.7,0
1.735,57,0.004,0,51200,0
1.749,58,0.004,0.014,46810.8,0
1.755,59,0.004,0.006,50000,0
1.769,60,0.004,0.014,47489.4,0
1.775,61,0.004,0.006,50000,0
1.789,62,0.004,0.014,33142.9,0
1.795,63,0.004,0.006,50000,0
1.809,64,0.004,0.014,43058.8,0
1.815,65,0.004,0.006,50000,0
1.829,66,0.004,0.014,45629.6,0
1.835,67,0.004,0.006,50000,0
1.849,68,0.004,0.014,46810.8,0
1.855,69,0.004,0.006,50000,0
1.869,70,0.004,0.014,47489.4,0
1.875,71,0.004,0.006,50000,0
1.889,72,0.004,0.014,33142.9,0
1.895,73,0.004,0.006,50000,0
1.909,74,0.004,0.014,43058.8,0
