Time,Rx_ID,Rx_Delay,Rx_Gap,Inst_Tp,LossRate
1.133,1,0.004,0,473.08,0
1.147,2,0.004,0.014,33142.9,0
1.153,3,0.004,0.006,50000,0
1.172,4,0.004,0.019,37538.5,0
1.173,5,0.004,0.001,50000,0
1.186,6,0.004,0.013,46490.6,0
1.193,7,0.004,0.007,50000,0
1.207,8,0.004,0.014,46810.8,0
1.213,9,0.004,0.006,50000,0
1.232,10,0.004,0.019,45090.9,0
1.233,11,0.004,0.001,50000,0
1.246,12,0.004,0.013,35692.3,0
1.253,13,0.004,0.007,50000,0
1.273,14,0.004,0.02,36600,0
1.273,15,0.004,0,50000,0
1.287,16,0.004,0.014,45629.6,0
1.293,17,0.004,0.006,50000,0
1.307,18,0.004,0.014,46810.8,0
1.313,19,0.004,0.006,50000,0
1.327,20,0.004,0.014,47489.4,0
1.333,21,0.004,0.006,50000,0
1.347,22,0.004,0.014,33142.9,0
1.353,23,0.004,0.006,50000,0
1.367,24,0.004,0.014,43058.8,0
1.373,25,0.004,0.006,50000,0
1.392,26,0.004,0.019,41762.7,0
1.393,27,0.004,0.001,50000,0
1.406,28,0.004,0.013,47452.1,0
1.413,29,0.004,0.007,50000,0
1.427,30,0.004,0.014,47489.4,0
1.433,31,0.004,0.006,50000,0
1.447,32,0.004,0.014,33142.9,0
1.453,33,0.004,0.006,50000,0
1.467,34,0.004,0.014,43058.8,0
1.473,35,0.004,0.006,50000,0
1.487,36,0.004,0.014,45629.6,0
1.493,37,0.004,0.006,50000,0
1.513,38,0.004,0.02,43300,0
1.513,39,0.004,0,50000,0
1.527,40,0.004,0.014,47489.4,0
1.533,41,0.004,0.006,50000,0
1.552,42,0.004,0.019,24421.1,0
1.553,43,0.004,0.001,50000,0
1.572,44,0.004,0.019,37538.5,0
1.573,45,0.004,0.001,50000,0
1.586,46,0.004,0.013,46490.6,0
1.593,47,0.004,0.007,50000,0
1.607,48,0.004,0.014,46810.8,0
1.613,49,0.004,0.006,50000,0
1.633,50,0.004,0.02,45360,0
1.633,51,0.004,0,0,0
1.647,52,0.004,0.014,66285.7,0
1.653,53,0.004,0.006,73200,0
1.667,54,0.004,0.014,56705.9,0
1.673,55,0.004,0.006,61600,0
1.687,56,0.004,0.014,54222.2,0
1.693,57,0.004,0.006,57733.3,0
1.713,58,0.004,0.02,49100,0
1.713,59,0.004,0,55800,0
1.727,60,0.004,0.014,52425.5,0
1.733,61,0.004,0.006,54640,0
1.753,62,0.004,0.02,26800,0
1.753,63,0.004,0,53600,0
1.773,64,0.004,0.02,36600,0
1.773,65,0.004,0,50000,0
1.787,66,0.004,0.014,45629.6,0
1.793,67,0.004,0.006,50000,0
1.812,68,0.004,0.019,43848.1,0
1.813,69,0.004,0.001,50000,0
1.826,70,0.004,0.013,48000,0
1.833,71,0.004,0.007,50000,0
