Time,Rx_ID,Rx_Delay,Rx_Gap,Inst_Tp,LossRate
1.135,1,0.004709518924,0,881.057,0
1.155,2,0.004709518924,0.02,50000,0
1.175,3,0.004709518924,0.02,50000,0
1.195,4,0.004709518924,0.02,50000,0
1.215,5,0.004709518924,0.02,50000,0
1.235,6,0.004709518924,0.02,50000,0
1.255,7,0.004709518924,0.02,50000,0
1.275,8,0.004709518924,0.02,50000,0
1.295,9,0.004709518924,0.02,50000,0
1.315,10,0.004709518924,0.02,50000,0
1.335,11,0.004709518924,0.02,50000,0
1.355,12,0.004709518924,0.02,50000,0
1.375,13,0.004709518924,0.02,50000,0
1.395,14,0.004709518924,0.02,50000,0
1.415,15,0.004709518924,0.02,50000,0
1.435,16,0.004709518924,0.02,50000,0
1.455,17,0.004709518924,0.02,50000,0
1.475,18,0.004709518924,0.02,50000,0
1.495,19,0.004709518924,0.02,50000,0
1.515,20,0.004709518924,0.02,50000,0
1.535,21,0.004709518924,0.02,50000,0
1.555,22,0.004709518924,0.02,50000,0
1.575,23,0.004709518924,0.02,50000,0
1.595,24,0.004709518924,0.02,50000,0
1.615,25,0.004709518924,0.02,50000,0
1.635,26,0.004709518924,0.02,50000,0
1.655,27,0.004709518924,0.02,50000,0
1.675,28,0.004709518924,0.02,50000,0
1.695,29,0.004709518924,0.02,50000,0
1.715,30,0.004709518924,0.02,50000,0
1.735,31,0.004709518924,0.02,50000,0
1.755,32,0.004709518924,0.02,50000,0
1.775,33,0.004709518924,0.02,50000,0
1.795,34,0.004709518924,0.02,50000,0
1.815,35,0.004709518924,0.02,50000,0
1.835,36,0.004709518924,0.02,50000,0
1.855,37,0.004709518924,0.02,50000,0
1.875,38,0.004709518924,0.02,50000,0
1.895,39,0.004709518924,0.02,50000,0
1.915,40,0.004709518924,0.02,50000,0
1.935,41,0.004709518924,0.02,50000,0
1.955,42,0.004709518924,0.02,50000,0
1.975,43,0.004709518924,0.02,50000,0
1.995,44,0.004709518924,0.02,50000,0
2.015,45,0.004709518924,0.02,50000,0
2.035,46,0.004709518924,0.02,50000,0
2.055,47,0.004709518924,0.02,50000,0
2.075,48,0.004709518924,0.02,50000,0
2.095,49,0.004709518924,0.02,50000,0
2.115,50,0.004709518924,0.02,50000,0
2.135,51,0.004709518924,0.02,50000,0
2.155,52,0.004709518924,0.02,50000,0
2.175,53,0.004709518924,0.02,50000,0
2.195,54,0.004709518924,0.02,50000,0
2.215,55,0.004709518924,0.02,50000,0
2.235,56,0.004709518924,0.02,50000,0
2.255,57,0.004709518924,0.02,50000,0
2.275,58,0.004709518924,0.02,50000,0
2.295,59,0.004709518924,0.02,50000,0
2.315,60,0.004709518924,0.02,50000,0
2.335,61,0.004709518924,0.02,50000,0
2.355,62,0.004709518924,0.02,50000,0
2.375,63,0.004709518924,0.02,50000,0
2.395,64,0.004709518924,0.02,50000,0
2.415,65,0.004709518924,0.02,50000,0
2.435,66,0.004709518924,0.02,50000,0
2.455,67,0.004709518924,0.02,50000,0
2.475,68,0.004709518924,0.02,50000,0
2.495,69,0.004709518924,0.02,50000,0
2.515,70,0.004709518924,0.02,50000,0
2.535,71,0.004709518924,0.02,50000,0
2.555,72,0.004709518924,0.02,50000,0
2.575,73,0.004709518924,0.02,50000,0
2.595,74,0.004709518924,0.02,50000,0
2.615,75,0.004709518924,0.02,50000,0
2.635,76,0.004709518924,0.02,50000,0
2.655,77,0.004709518924,0.02,50000,0
2.675,78,0.004709518924,0.02,50000,0
2.695,79,0.004709518924,0.02,50000,0
2.715,80,0.004709518924,0.02,50000,0
2.735,81,0.004709518924,0.02,50000,0
2.755,82,0.004709518924,0.02,50000,0
2.775,83,0.004709518924,0.02,50000,0
2.795,84,0.004709518924,0.02,50000,0
2.815,85,0.004709518924,0.02,50000,0
2.835,86,0.004709518924,0.02,50000,0
2.855,87,0.004709518924,0.02,50000,0
2.875,88,0.004709518924,0.02,50000,0
2.895,89,0.004709518924,0.02,50000,0
2.915,90,0.004709518924,0.02,50000,0
2.935,91,0.004709518924,0.02,50000,0
2.955,92,0.004709518924,0.02,50000,0
2.975,93,0.004709518924,0.02,50000,0
2.995,94,0.004709518924,0.02,50000,0
3.015,95,0.004709518924,0.02,50000,0
3.035,96,0.004709518924,0.02,50000,0
3.055,97,0.004709518924,0.02,50000,0
3.075,98,0.004709518924,0.02,50000,0
3.095,99,0.004709518924,0.02,50000,0
3.115,100,0.004709518924,0.02,50000,0
3.135,101,0.004709518924,0.02,50000,0
3.155,102,0.004709518924,0.02,50000,0
3.175,103,0.004709518924,0.02,50000,0
3.195,104,0.004709518924,0.02,50000,0
3.215,105,0.004709518924,0.02,50000,0
3.235,106,0.004709518924,0.02,50000,0
3.255,107,0.004709518924,0.02,50000,0
3.275,108,0.004709518924,0.02,50000,0
3.295,109,0.004709518924,0.02,50000,0
