Time,Rx_ID,Rx_Delay,Rx_Gap,Inst_Tp,LossRate
1.253,1,0.010318048575,0,798.085,0
1.273,2,0.010318048575,0.02,50000,0
1.287,3,0.004318048575,0.014,58823.5,0
1.313,4,0.010318048575,0.026,50000,0
1.327,5,0.004318048575,0.014,54054.1,0
1.347,6,0.004318048575,0.02,53191.5,0
1.367,7,0.004318048575,0.02,52631.6,0
1.387,8,0.004318048575,0.02,50000,0
1.407,9,0.004318048575,0.02,50000,0
1.427,10,0.004318048575,0.02,50000,0
1.447,11,0.004318048575,0.02,50000,0
1.467,12,0.004318048575,0.02,50000,0
1.487,13,0.004318048575,0.02,50000,0
1.507,14,0.004318048575,0.02,50000,0
1.527,15,0.004318048575,0.02,50000,0
1.553,16,0.010318048575,0.026,46511.6,0
1.567,17,0.004318048575,0.014,50000,0
1.587,18,0.004318048575,0.02,50000,0
1.607,19,0.004318048575,0.02,50000,0
1.627,20,0.004318048575,0.02,50000,0
1.647,21,0.004318048575,0.02,50000,0
1.667,22,0.004318048575,0.02,50000,0
1.687,23,0.004318048575,0.02,50000,0
1.707,24,0.004318048575,0.02,50000,0
1.733,25,0.010318048575,0.026,45454.5,0
1.747,26,0.004318048575,0.014,50000,0
1.767,27,0.004318048575,0.02,50000,0
1.787,28,0.004318048575,0.02,50000,0
1.807,29,0.004318048575,0.02,50000,0
1.827,30,0.004318048575,0.02,50000,0
1.847,31,0.004318048575,0.02,50000,0
1.867,32,0.004318048575,0.02,50000,0
1.887,33,0.004318048575,0.02,50000,0
1.907,34,0.004318048575,0.02,50000,0
1.933,35,0.010318048575,0.026,45454.5,0
1.947,36,0.004318048575,0.014,50000,0
1.967,37,0.004318048575,0.02,50000,0
1.987,38,0.004318048575,0.02,50000,0
2.007,39,0.004318048575,0.02,50000,0
2.027,40,0.004318048575,0.02,50000,0
2.047,41,0.004318048575,0.02,50000,0
2.067,42,0.004318048575,0.02,50000,0
2.093,43,0.010318048575,0.026,38461.5,0
2.107,44,0.004318048575,0.014,50000,0
2.133,45,0.010318048575,0.026,45454.5,0
2.147,46,0.004318048575,0.014,50000,0
2.167,47,0.004318048575,0.02,50000,0
2.187,48,0.004318048575,0.02,50000,0
2.207,49,0.004318048575,0.02,50000,0
2.227,50,0.004318048575,0.02,50000,0
2.247,51,0.004318048575,0.02,50000,0
2.273,52,0.010318048575,0.026,47169.8,0
2.287,53,0.004318048575,0.014,71428.6,0
2.307,54,0.004318048575,0.02,58823.5,0
2.327,55,0.004318048575,0.02,55555.6,0
2.347,56,0.004318048575,0.02,54054.1,0
2.367,57,0.004318048575,0.02,53191.5,0
2.387,58,0.004318048575,0.02,52631.6,0
2.407,59,0.004318048575,0.02,50000,0
2.427,60,0.004318048575,0.02,50000,0
2.447,61,0.004318048575,0.02,50000,0
2.467,62,0.004318048575,0.02,50000,0
2.487,63,0.004318048575,0.02,50000,0
2.507,64,0.004318048575,0.02,50000,0
2.533,65,0.010318048575,0.026,43478.3,0
2.547,66,0.004318048575,0.014,50000,0
2.567,67,0.004318048575,0.02,50000,0
2.587,68,0.004318048575,0.02,50000,0
2.607,69,0.004318048575,0.02,50000,0
2.627,70,0.004318048575,0.02,50000,0
2.647,71,0.004318048575,0.02,50000,0
2.667,72,0.004318048575,0.02,50000,0
2.687,73,0.004318048575,0.02,50000,0
2.713,74,0.010318048575,0.026,38461.5,0
2.727,75,0.004318048575,0.014,50000,0
2.747,76,0.004318048575,0.02,50000,0
2.773,77,0.010318048575,0.026,46511.6,0
2.787,78,0.004318048575,0.014,50000,0
2.807,79,0.004318048575,0.02,50000,0
2.827,80,0.004318048575,0.02,50000,0
2.853,81,0.010318048575,0.026,45454.5,0
2.873,82,0.010318048575,0.02,46511.6,0
2.887,83,0.004318048575,0.014,50000,0
2.913,84,0.010318048575,0.026,38461.5,0
2.927,85,0.004318048575,0.014,50000,0
2.947,86,0.004318048575,0.02,50000,0
2.967,87,0.004318048575,0.02,50000,0
2.987,88,0.004318048575,0.02,50000,0
3.007,89,0.004318048575,0.02,50000,0
3.033,90,0.010318048575,0.026,43478.3,0
3.047,91,0.004318048575,0.014,50000,0
3.067,92,0.004318048575,0.02,50000,0
3.087,93,0.004318048575,0.02,50000,0
3.107,94,0.004318048575,0.02,50000,0
3.127,95,0.004318048575,0.02,50000,0
3.147,96,0.004318048575,0.02,50000,0
3.173,97,0.010318048575,0.026,46511.6,0
3.187,98,0.004318048575,0.014,50000,0
