Time,Rx_ID,Rx_Delay,Rx_Gap,Inst_Tp,LossRate
1.266,1,0.005805630362,0,789.889,0
1.287,2,0.006805630362,0.021,47619,0
1.314,3,0.013805630362,0.027,41666.7,0
1.334,4,0.013805630362,0.02,44117.6,0
1.354,5,0.013805630362,0.02,45454.5,0
1.367,6,0.006805630362,0.013,49505,0
1.392,7,0.011805630362,0.025,40000,0
1.412,8,0.011805630362,0.02,44444.4,0
1.434,9,0.013805630362,0.022,44776.1,0
1.447,10,0.006805630362,0.013,50000,0
1.472,11,0.011805630362,0.025,47619,0
1.527,12,0.046805630362,0.055,18181.8,0
1.527,13,0.026805630362,0,36363.6,0
1.534,14,0.013805630362,0.007,48387.1,0
1.558,15,0.017805630362,0.024,46511.6,0
1.607,16,0.046805630362,0.049,37037,0
1.607,17,0.026805630362,0,0,0
1.609,18,0.008805630362,0.002,1e+06,0
1.632,19,0.011805630362,0.023,120000,0
1.687,20,0.046805630362,0.055,50000,0
1.687,21,0.026805630362,0,62500,0
1.694,22,0.013805630362,0.007,68965.5,0
1.712,23,0.011805630362,0.018,66666.7,0
1.767,24,0.046805630362,0.055,18181.8,0
1.767,25,0.026805630362,0,36363.6,0
1.774,26,0.013805630362,0.007,48387.1,0
1.792,27,0.011805630362,0.018,50000,0
1.847,28,0.046805630362,0.055,37037,0
1.847,29,0.026805630362,0,0,0
1.854,30,0.013805630362,0.007,285714,0
1.872,31,0.011805630362,0.018,120000,0
1.927,32,0.046805630362,0.055,50000,0
1.927,33,0.026805630362,0,62500,0
1.934,34,0.013805630362,0.007,68965.5,0
1.952,35,0.011805630362,0.018,66666.7,0
2.007,36,0.046805630362,0.055,18181.8,0
2.007,37,0.026805630362,0,36363.6,0
2.009,38,0.008805630362,0.002,52631.6,0
2.038,39,0.017805630362,0.029,46511.6,0
2.087,40,0.046805630362,0.049,37037,0
2.087,41,0.026805630362,0,0,0
2.094,42,0.013805630362,0.007,285714,0
2.118,43,0.017805630362,0.024,96774.2,0
2.132,44,0.011805630362,0.014,88888.9,0
2.159,45,0.018805630362,0.027,69444.4,0
2.175,46,0.014805630362,0.016,68181.8,0
2.207,47,0.026805630362,0.032,58333.3,0
2.214,48,0.013805630362,0.007,142857,0
2.226,49,0.005805630362,0.012,105263,0
2.246,50,0.005805630362,0.02,76923.1,0
2.266,51,0.005805630362,0.02,67796.6,0
2.286,52,0.005805630362,0.02,63291.1,0
2.312,53,0.011805630362,0.026,57142.9,0
2.326,54,0.005805630362,0.014,71428.6,0
2.356,55,0.015805630362,0.03,45454.5,0
2.376,56,0.015805630362,0.02,46875,0
2.396,57,0.015805630362,0.02,47619,0
2.416,58,0.015805630362,0.02,48076.9,0
2.434,59,0.013805630362,0.018,55555.6,0
2.454,60,0.013805630362,0.02,52631.6,0
2.474,61,0.013805630362,0.02,51724.1,0
2.494,62,0.013805630362,0.02,51282.1,0
