Time,Rx_ID,Rx_Delay,Rx_Gap,Inst_Tp,LossRate
1.25,1,0.016148550552,0,800,0
1.258,2,0.004148550552,0.008,125000,0
1.278,3,0.004148550552,0.02,71428.6,0
1.304,4,0.010148550552,0.026,55555.6,0
1.324,5,0.010148550552,0.02,54054.1,0
1.344,6,0.010148550552,0.02,53191.5,0
1.358,7,0.004148550552,0.014,55555.6,0
1.39,8,0.016148550552,0.032,31250,0
1.404,9,0.010148550552,0.014,43478.3,0
1.424,10,0.010148550552,0.02,45454.5,0
1.438,11,0.004148550552,0.014,50000,0
1.458,12,0.004148550552,0.02,50000,0
1.49,13,0.016148550552,0.032,31250,0
1.504,14,0.010148550552,0.014,43478.3,0
1.524,15,0.010148550552,0.02,45454.5,0
1.544,16,0.010148550552,0.02,46511.6,0
1.564,17,0.010148550552,0.02,47169.8,0
1.584,18,0.010148550552,0.02,50000,0
1.61,19,0.016148550552,0.026,43478.3,0
1.624,20,0.010148550552,0.014,50000,0
1.638,21,0.004148550552,0.014,54054.1,0
1.658,22,0.004148550552,0.02,53191.5,0
1.678,23,0.004148550552,0.02,52631.6,0
1.704,24,0.010148550552,0.026,38461.5,0
1.718,25,0.004148550552,0.014,50000,0
1.738,26,0.004148550552,0.02,50000,0
1.764,27,0.010148550552,0.026,46511.6,0
1.778,28,0.004148550552,0.014,50000,0
1.798,29,0.004148550552,0.02,50000,0
1.818,30,0.004148550552,0.02,50000,0
1.85,31,0.016148550552,0.032,41666.7,0
1.858,32,0.004148550552,0.008,50000,0
1.878,33,0.004148550552,0.02,50000,0
1.904,34,0.010148550552,0.026,38461.5,0
1.918,35,0.004148550552,0.014,50000,0
1.944,36,0.010148550552,0.026,45454.5,0
1.964,37,0.010148550552,0.02,46511.6,0
1.984,38,0.010148550552,0.02,47169.8,0
1.998,39,0.004148550552,0.014,71428.6,0
2.018,40,0.004148550552,0.02,58823.5,0
2.038,41,0.004148550552,0.02,55555.6,0
2.064,42,0.010148550552,0.026,50000,0
2.084,43,0.010148550552,0.02,50000,0
2.11,44,0.016148550552,0.026,38461.5,0
2.124,45,0.010148550552,0.014,50000,0
